Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Slovak Republic,SVK,GDP at market prices (current US$),NY.GDP.MKTP.CD,12694544692.7374,29114875621.8905,70388970016.3091,86072414453.8735,100076967921.488,88661440677.9661,89254492715.2318,97919816513.7615,93049721684.1235,98033841689.223,100248607784.095,..
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.21017621408559,8.48550950358506,10.834435814295,5.65272200892856,-5.49131679533595,5.08186800103481,2.84187300894878,1.52336147371024,1.42793159809354,2.52193358746744,..
Slovak Republic,SVK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,9.3731790535837,2.92102176632967,1.12336648497313,2.83470286682565,-1.16497592147356,0.485321616355634,1.64686982010484,1.2631714817152,0.518659729299614,-0.180591826454716,..
Slovak Republic,SVK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,4.41709122095405,3.5642871171443,3.99823702611563,4.08154227295714,3.33151929351658,2.8116191751135,3.3827154095361,3.54497625564699,3.96743853640573,4.39819065201901,..
Slovak Republic,SVK,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,36.0663972033944,38.6238642766958,37.8658776647544,37.9661216458155,33.9070118072202,35.204117276853,35.5779224861453,35.2895390208914,32.956176422637,33.6211638220462,..
Slovak Republic,SVK,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,59.5165115756515,57.8118486061599,58.13588530913,57.9523360812273,62.7614688992633,61.9842635480335,61.0393621043186,61.1654847234616,63.0763850409572,61.9806455259348,..
Slovak Republic,SVK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.0316681261593,54.0657206165597,81.2657974805589,83.5000627976628,80.2434235984122,67.8259573770962,76.5506526452776,85.2688031642259,91.7880547450405,93.8401563224249,91.8531712956686,..
Slovak Republic,SVK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.310006855818,56.63371104581,85.255358649416,84.622404444109,83.0806846688647,69.3137358827193,78.0072955164058,86.1849911069175,88.1073327213201,89.587422175213,88.2041594851656,..
Slovak Republic,SVK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.8066284256061,27.5963231369761,28.9288557829669,28.5598220331094,28.7293875143353,21.1913409754741,24.0812186396034,25.0313698140791,20.9604603302764,20.966519332922,20.9421708500254,..
Slovak Republic,SVK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,29.6240696851655,28.2853780831384,28.5003590733225,28.1993320666004,27.2285367645804,27.7941760159445,27.7176166114078,..,..,..
Slovak Republic,SVK,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,-3.02405352576669,-1.67589981797845,-1.98458585128374,-7.23521574425788,-6.62524000365619,-4.80175930242381,-4.51220076885387,..,..,..
Slovak Republic,SVK,Time required to start a business (days),IC.REG.DURS,..,..,27,27,17.5,17.5,17.5,17.5,13.5,18.5,11.5,11.5
Slovak Republic,SVK,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,13.6658348424222,13.8705594988488,13.2197581532504,12.2377057201982,12.1742575057865,12.425189403408,12.1319312511351,..,..,..
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,1.6553123819075,1.60122485859531,1.47667535147688,1.4554492743874,1.51463905335921,1.2663246647261,1.08306632508235,1.09101072531024,0.982730595513071,0.985568417088848,..
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,23.0834018496625,90.6591252522513,112.252673927867,101.931682668462,101.339620471281,109.047220019299,109.977587439408,111.912191454742,113.911155561892,116.940134070288,..
Slovak Republic,SVK,Internet users (per 100 people),IT.NET.USER.P2,0,9.42680320061637,56.08,61.8,66.05,70,75.71,74.4399971746757,76.7099901181121,77.8826,79.98,..
Slovak Republic,SVK,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,3.63341481577405,6.71976494524099,5.35422959882713,5.2643584339696,5.7039504573679,6.76777103007255,7.10437804703579,9.21082146215025,10.3125011107173,..,..
Slovak Republic,SVK,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,84.4444444444444,84.4444444444444,85.5555555555555,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,86.6666666666667,83.3333333333333,86.6666666666667
Slovak Republic,SVK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,84.4643788088529,123.381623918747,138.409056295057,144.942145314993,126.020254341125,145.303181704099,163.064746733425,169.812268473405,170.843351167387,168.116621791867,..
Slovak Republic,SVK,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,99.3294216262,98.1178396072,94.7204968944,97.6510067114,93.9677020116,93.2384321408,91.595480879,91.5633146161,..,..
Slovak Republic,SVK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Net migration,SM.POP.NETM,..,..,..,9597,..,..,..,..,1199,..,..,..
Slovak Republic,SVK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,17878824.23,1088161108.80543,1482651596.93831,1973194631.49838,1670909895.05788,1591283863.13991,1752743845.50795,1927879305.78012,2071747803.87663,2394962300.69611,..
Slovak Republic,SVK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,2052480853.38248,4071689261.05155,3890418042.86485,4076009620.85067,1605221843.95303,2117516330.84302,3658300078.58271,1527246239.88981,1003810308.8793,85077801.869095,..
Slovak Republic,SVK,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,6840000,112990000,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,1998161,1988925,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2062218,..
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.0906243427921073,0.29607496005045,0.31911453657107,0.559207815536831,0.158140843634363,0.903875535210913,0.43607948463593,0.207732702329724,0.210024305900448,0.135726228915631,0.109893559871506,..
Slovenia,SVN,Surface area (sq. km),AG.SRF.TOTL.K2,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,..
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,99.2135551142006,98.7549652432969,99.6458788480636,100.204667328699,100.363257199603,101.274528301887,101.717130089374,101.928649453823,102.142949354518,102.281678252234,102.39414101291,..
Slovenia,SVN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,11.5,12.3,11.3,12.7,13.6,13.5,14.5,..,..,..
Slovenia,SVN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,0.06,0.03,0.01,0.01,0.01,0,0.03,..,..,..
Slovenia,SVN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,22582496647.4089,40028079575.3952,44230892451.2342,49941525434.8274,49769449632.6247,50319175574.7187,50480746966.3266,47938274924.9598,47777785646.6732,48624703464.4864,..
Slovenia,SVN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,11350,19950,21920,24710,24400,24560,24590,23300,23190,23580,..
Slovenia,SVN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,35635830396.4053,51481582122.9197,54766544831.5975,58446811918.398,55370438872.5435,55991553937.6554,58068369126.0155,58082438086.3832,58727809914.161,61693135160.0261,..
Slovenia,SVN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,17920,25650,27140,28920,27150,27330,28290,28230,28510,29920,..
Slovenia,SVN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,9.88,9.96,10.21,9.82,9.69,9.74,9.43,..,..,..
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2048780487805,75.4121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.2780487804878,..,..
Slovenia,SVN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.46,1.26,1.31,1.38,1.53,1.53,1.57,1.56,1.58,1.58,..,..
Slovenia,SVN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,25.5836,7.1828,5.118,4.933,4.8456,4.7582,4.6708,4.5834,4.496,4.2084,3.9208,..
Slovenia,SVN,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,99.9,99.9,99.9,99.9,99.9,99.9,..,..,..,..,..
Slovenia,SVN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,10.4,5.5,4,3.8,3.6,3.5,3.3,3.1,3,2.8,2.7,2.6
Slovenia,SVN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,95,96,96,96,95,95,96,95,94,94,..
Slovenia,SVN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,96.0644836425781,..,..,95.6208190917969,95.0674591064453,96.5153198242188,95.6602325439453,100.881881713867,98.1690063476563,..,..
Slovenia,SVN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,96.14533,96.7903671264648,100.05899810791,96.7810821533203,97.3135528564453,97.9120178222656,98.2181930541992,98.446159362793,98.9297485351563,98.7843933105469,..,..
Slovenia,SVN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,87.36735,100.928581237793,96.3085327148438,97.7251586914063,97.6052627563477,97.4706115722656,97.7601013183594,97.9489364624023,97.5656661987305,110.206352233887,..,..
Slovenia,SVN,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.02913999557495,0.997380018234253,0.99524998664856,0.997229993343353,0.999100029468536,0.994329988956451,0.993369996547699,0.996689975261688,0.999300003051758,..,..
Slovenia,SVN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Slovenia,SVN,Forest area (sq. km),AG.LND.FRST.K2,11880,12330,12438,12446,12454,12462,12470,12472,12474,12476,..,12480
Slovenia,SVN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.45855894221451,8.85332671911535,12.3370976281411,12.4127546839746,13.066461828945,13.066461828945,54.8612973328355,..,54.8612973328355,..,..,..
Slovenia,SVN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,4.95982860203535,..,..,..,..,5.04552758435994,5.04552758435994,..,..
Slovenia,SVN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.6,99.6,99.6,99.6,99.6,99.6,99.5,99.5,99.5,99.5,99.5,99.5
Slovenia,SVN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,0.408811657727373,0.349225465192366,0.136801971579008,0.376498890799062,-0.0267895309691671,0.722472671177539,0.250432576147168,0.023701940890257,0.0256463890948713,-0.0489581290999476,-0.0288789787434357,..
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2857.56453058587,3224.3795014895,3649.42238353494,3627.5235094806,3828.06399395245,3451.91156016001,3532.29817878992,3547.12221051488,3400.94275649087,3185.28286810427,..,..
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,7.23840366026874,8.09460811573058,8.04946876353362,8.53201627058807,7.5473353764753,7.53060481318062,7.50425970227631,..,..,..,..
Slovenia,SVN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5334.90544555719,5777.99565091695,7123.53777129338,7137.82417514898,6920.244039032,6103.44129366088,6521.09287248796,6806.17075928359,6777.79403536625,..,..,..
Slovenia,SVN,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,20342197589.3242,39587730523.1464,48114686558.9926,55589849128.4605,50244790219.5054,48016463576.1589,51287600778.4265,46239992124.6554,47675804617.9958,49491440620.3739,..
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.15544215997541,5.656016805763,6.94162923857175,3.30015490713021,-7.79728957627775,1.23775454352513,0.649363366814313,-2.71830286473521,-1.05775328424423,3.04833099044916,..
Slovenia,SVN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,5.44722321914986,2.18823186991686,4.16866973956998,4.51222570068327,3.35554788410526,-0.98710951109048,1.11944143583177,0.264514703399229,0.842087443208769,0.813931865992728,..
Slovenia,SVN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,3.31265272012136,2.26601020744808,2.13981625981216,1.88974842475824,1.8919152129175,1.98209653886682,2.28602575882637,2.07261206984385,2.06493086215127,2.20311798891113,..
Slovenia,SVN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,35.0080088172688,34.4982539891435,35.1518660950536,34.1456860133458,31.3890027627898,30.6053120187242,30.9195309214932,31.7223163119558,32.2965508911022,33.1220723245491,..
Slovenia,SVN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,61.6793384626099,63.2357358034084,62.7083176451342,63.9645655618959,66.7190820242927,67.412591442409,66.7944433196804,66.2050716182003,65.6385182467466,64.6748096865398,..
Slovenia,SVN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,50.0056343333526,64.6954021786459,67.597067527599,66.1088361129124,57.2426740990206,64.288104273286,70.3739670373452,73.303038293845,75.2067745235184,76.526691261505,..
Slovenia,SVN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,53.6735059890583,64.7432228672258,68.8948950845443,68.0355214157975,55.3738573585281,62.8532211495891,68.5383358222911,69.0747184709249,69.3418945974194,68.6551992026426,..
Slovenia,SVN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,28.5206250988654,30.1777700030866,32.8760128343317,32.6948904632503,23.3821358063606,22.2399436396402,21.7200640714652,18.7520718544838,19.3536331019701,19.767274782177,..
Slovenia,SVN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,38.2027962978166,37.8883785186175,36.2548715868213,37.3052860381717,36.196339850634,36.0753851329138,36.1999542915143,38.0229925080353,..,..,..
Slovenia,SVN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,-1.07976507986905,-0.716019611642079,0.147191363089603,-0.185776182880165,-5.31611568337232,-5.38260511691962,-5.81225372221063,-3.54597744441984,..,..,..
Slovenia,SVN,Time required to start a business (days),IC.REG.DURS,..,..,60,60,19,6,6,6,6,6,6,6
Slovenia,SVN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,20.0984427931412,20.655758547571,19.3179722141384,19.5766043422617,17.643845182242,16.7317923949098,17.3208062851018,17.5502744716129,..,..,..
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,1.09316647947277,1.53802616225823,1.43966632330648,1.49191632726141,1.59004816652012,1.60805496348796,1.29785371432908,1.17538232575096,1.06189603444631,0.990531112327569,..
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,61.0994473610801,90.5694074172887,95.4585685461915,101.103534123505,102.748541272879,103.2965117864,105.169664473276,108.388140156511,110.21121169577,112.083010533862,..
Slovenia,SVN,Internet users (per 100 people),IT.NET.USER.P2,0,15.1102595640388,54.01,56.74,58,64,70,67.3399948092396,68.3499745287825,72.6756,71.59,..
Slovenia,SVN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,4.9054643086147,5.50651238528453,5.01300107432865,5.82097652594857,6.47785385490221,5.7233639180768,5.80387800335644,6.18317123504795,6.21911240976795,..,..
Slovenia,SVN,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,92.9937005868425,119.660263857637,128.153770804141,128.012905390073,104.855154842393,123.48602522689,137.037397993403,138.835111534912,141.355090427907,141.727416338583,..
Slovenia,SVN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,98.3333333333,97.1452560873,95.3451043339,98.8783433995,95.7600419901,94.4631198174,93.6385346706,94.6263839226,..,..
Slovenia,SVN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Net migration,SM.POP.NETM,..,..,..,49624,..,..,..,..,4324,..,..,..
Slovenia,SVN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,205300003.1,279273595.590249,320269037.934408,380258345.854043,329179889.650386,347299022.287904,489086201.046861,644699167.297349,694463631.609842,757288177.076827,..
Slovenia,SVN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,135800000,691588429.380085,1884932873.06309,1081080207.08929,-346269217.098625,319054952.651287,875544802.262048,33548087.6235343,103977238.573469,1030082473.08332,..
Slovenia,SVN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,60810000,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Population, total",SP.POP.TOTL,8558835,8872109,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9689555,..
Sweden,SWE,Population growth (annual %),SP.POP.GROW,0.772602675661167,0.160575484575313,0.562483906481893,0.741552514625445,0.779033290770134,0.851904412936677,0.852524628765313,0.755150133665177,0.739763272434863,0.847348652246305,0.924592435436623,..
Sweden,SWE,Surface area (sq. km),AG.SRF.TOTL.K2,450300,450300,450300,450300,450300,450300,450300,450300,447420,447420,447420,..
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,20.8579105132329,21.6213603353317,22.1292221084954,22.2939318613832,22.4682872739679,22.6605132329288,22.8545255154262,23.027764780426,23.3696027888251,23.5684661462169,23.7873889134384,..
Sweden,SWE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,237620759860.812,276993274315.125,441742781028.661,477456597301.308,512644758358.572,482628022310.006,505504978128.512,529989117686.879,558602364457.443,588894523630.874,596941294327.685,..
Sweden,SWE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,27760,31220,48650,52190,55600,51900,53900,56090,58680,61340,61610,..
Sweden,SWE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,170208957550.553,260737862002.059,349460822840.689,384276090061.999,401798366315.237,378339309928.948,402791492007.109,425362059132.852,431210838524.075,440910468893.524,452994898719.685,..
Sweden,SWE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19890,29390,38480,42010,43580,40690,42950,45020,45300,45930,46750,..
Sweden,SWE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,9.1,8.82,8.85,9.03,8.98,8.72,8.7,..,..,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.5368292682927,79.6439024390244,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.7048780487805,..,..
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.13,1.54,1.85,1.88,1.91,1.94,1.98,1.9,1.91,1.91,..,..
Sweden,SWE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,11.5296,6.7206,6.0878,6.012,5.9024,5.7928,5.6832,5.5736,5.464,5.541,5.618,..
Sweden,SWE,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.9,4.1,3.4,3.3,3.2,3.1,3.1,3,3,3,3,3
Sweden,SWE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,91,97,96,96,97,97,97,97,97,97,..
Sweden,SWE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.52425,99.5920715332031,95.6782836914063,95.072151184082,94.2190322875977,93.1426086425781,96.7043228149414,101.518493652344,102.204986572266,101.527603149414,..,..
Sweden,SWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.55689,109.656700134277,95.7123489379883,96.7051162719727,98.6930999755859,99.8794708251953,101.448539733887,100.501556396484,101.537147521973,119.718452453613,..,..
Sweden,SWE,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,89.71539,151.907745361328,103.63069152832,102.611251831055,101.523933410645,99.6041412353516,98.1208419799805,96.9110412597656,98.3752670288086,128.781234741211,..,..
Sweden,SWE,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02288,1.15213000774384,0.99633002281189,0.994809985160828,0.994350016117096,0.993780016899109,0.992200016975403,0.99251002073288,0.989889979362488,1.0925600528717,..,..
Sweden,SWE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..
Sweden,SWE,Forest area (sq. km),AG.LND.FRST.K2,280630,281630,281890,281600,281310,281020,280730,280730,280730,280730,..,280730
Sweden,SWE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.91070723762437,12.0589718500511,9.8811015109019,9.92677583575646,10.0235256273974,10.023525627393,13.8684447783562,..,13.87004086868,..,..,..
Sweden,SWE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,1.52982456140351,..,..,..,..,..,1.52982456140351,..,..
Sweden,SWE,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100
Sweden,SWE,Improved sanitation facilities (% of population with access),SH.STA.ACSN,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,0.772605482754793,0.193899954777834,0.694032980903411,0.928518962327078,0.96565304883884,1.03580660075872,1.03375039522615,0.936036800730038,0.919160786003843,1.02408561746317,1.10101368275846,..
Sweden,SWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5514.55753031809,5360.14514699943,5529.07795326361,5472.13539172977,5379.9591025113,4883.20048954053,5427.92504600599,5274.6436131771,5269.48599771372,5001.35109249333,..,..
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.06936831940328,5.56243008285854,5.45900321623082,5.25352193659618,5.32610958544246,4.70436870833676,5.60600049519488,5.5184214812387,..,..,..,..
Sweden,SWE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,15836.0337592675,15681.6152732118,15262.5872679989,15257.9357531603,14869.3489776224,14143.0110076717,14934.3269646836,14030.1631469203,14289.5950931227,..,..,..
Sweden,SWE,GDP at market prices (current US$),NY.GDP.MKTP.CD,258154283908.9,259802012617.057,420032121655.688,487816328342.309,513965650650.119,429657033107.737,488379327089.837,563113421113.421,543880647757.404,578742001487.571,571090480171.001,..
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.754674750645407,4.73528713324107,4.68812715248721,3.40494889523524,-0.55704762769993,-5.18465903007937,5.98892654713985,2.66440795069538,-0.286320615444041,1.24120491730943,2.33183303363889,..
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.47382068991122,1.55878623938965,1.82112261652587,2.88490874354554,3.32182244558949,2.38313593670993,0.990935405680801,1.18424442433009,1.06120113378334,1.05542694304684,1.56337163891894,..
Sweden,SWE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.56273118823375,1.90276821164981,1.35362104981793,1.58565905028969,1.60363822435026,1.47524833046782,1.6243767341662,1.63047238678085,1.48691984419057,1.38685728479563,1.37842971657188,..
Sweden,SWE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,31.5609838242659,30.3681426310868,30.1622638953221,30.318799730244,29.2698651641756,26.9160619644468,28.9308440290075,28.2395434466329,26.888006207792,26.0809267074574,25.9877036067691,..
Sweden,SWE,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,64.8762849875003,67.7290891572633,68.48411505486,68.0955412194663,69.1264966114741,71.6086897050854,69.4447792368263,70.1299841665863,71.6250739480174,72.532216007747,72.633866676659,..
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.7459972550409,44.0979466113921,48.1899956793643,48.2580656119268,49.8130977131591,44.452303460322,46.1851923611233,46.6828949588645,46.3231382978723,43.8006859051505,44.5045326481083,..
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.1108140834663,38.2294596022951,40.5994873964249,41.2817143066854,43.5460336362125,38.6909994772707,40.7176546323659,41.9786319281667,41.3918801563178,39.2929908918226,40.8476341641636,..
Sweden,SWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.4605322527559,22.7541823540829,23.0266327340266,24.6088552413322,24.5196671743025,20.9241635038858,22.912681101161,23.8159623057302,22.6105623100304,22.4948400611261,23.7843879055539,..
Sweden,SWE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,37.7329796610426,33.9921738089453,33.5812314815685,32.0770846844624,31.5545434116191,31.1934054433047,30.8813680116677,30.729211897525,..,..,..
Sweden,SWE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,3.35516758403568,1.98120023323043,3.24568637507495,2.15819522912836,-0.655433815142364,-0.186023044357462,0.334657249115771,-0.345066217976552,..,..,..
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,..,..,16,16,16,16,16,16,16,16,16,7
Sweden,SWE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,120.927623382545,129.733007021725,150.747889581972,149.226898877272,146.852977590303,152.466117902071,156.557533651759,149.208137384749,157.43784852413,..
